	name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	rating_count	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	sold	historical_sold
563	Áo khoác Bomber dáng ôm thời trang nam Hàn Quốc	Nước ngoài	1600761365	1609771212	9009847	False	50%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	17020000000	33870000000	17020000000	33870000000	17020000000	33870000000	None	0	0	0	False	False	9	0	0	0
564	Áo Khoác Phao Cổ Đứng Thời Trang Nam	Nước ngoài	1598577389	1609771212	11193823	False	None	False	3	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	25420000000	-1	25420000000	-1	25420000000	0	None	0	0	0	False	False	7	0	0	0
565	Áo Khoác Gió Chống Thấm Nước Trẻ Trung Thời Trang Nam	Nước ngoài	1598524506	1609771212	11246706	False	None	False	18	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	86450000000	-1	95510000000	-1	86450000000	0	None	0	0	0	False	False	7	0	0	0
566	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1586774939	1609771212	22996273	False	None	False	20	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	16500000000	-1	16500000000	-1	16500000000	0	None	0	0	0	False	False	9	0	0	0
567	Áo Khoác Denim Thời Trang Nam	Nước ngoài	1578924529	1609771212	30846683	False	None	False	10	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	73930000000	-1	73930000000	-1	73930000000	0	None	1	1	0	False	False	9	0	0	0
568	Áo Khoác Denim Thời Trang Nam	Nước ngoài	1583397351	1609771212	26373861	False	15%	False	18	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	54660000000	64270000000	54660000000	64270000000	54660000000	64270000000	None	0	0	0	False	False	8	0	0	0
569	Áo Khoác Denim Thời Trang Nam 20207	Nước ngoài	1585557527	1609771212	24213685	False	None	False	30	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	81100000000	-1	81100000000	-1	81100000000	0	None	7	0	0	False	False	5	0	0	0
570	áo hoodie Mobile Legends in hình đẹp ⚡ FREESHIP ⚡Áo Game đẹp giá rẻ thời trang nam	Hà Nội	1606122821	1609771212	3648391	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	17910000000	-1	17910000000	-1	17910000000	0	None	0	0	0	False	False	1	0	0	0
571	[HÀNG MỚI VỀ] _ Áo gió cao cấp thời trang nam One 3 phom 40-85kg KF6	Tuyên Quang	1608798761	1609771212	972451	False	20%	False	16	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	23920000000	29900000000	23920000000	29900000000	23920000000	29900000000	None	0	0	0	False	False	2	0	0	0
572	Áo Khoác Da Cổ Đứng Thời Trang Nam In Hình 3d Độc Đáo	Nước ngoài	1608783301	1609771212	987911	False	None	False	27	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	85342800000	-1	85342800000	-1	85342800000	0	None	0	0	0	False	False	9	0	0	0
573	Áo Khoác Bóng Chày 4 Màu Thời Trang Nam	Nước ngoài	1608738177	1609771212	1033035	False	None	False	32	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	51000000000	-1	51000000000	-1	51000000000	0	None	0	0	0	False	False	9	0	0	0
574	( Hot Sales ) [HÀNG MỚI VỀ] _ Áo gió 2 lớp thời trang nam AG02, phom 45-80kg Hot	Tuyên Quang	1608805170	1609771212	966042	False	20%	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	23927200000	29909000000	23927200000	29909000000	23927200000	29909000000	None	0	0	0	False	False	6	0	0	0
575	Áo Hoodies Cổ Tròn Dài Tay + Quần Dài Thời Trang Nam	Nước ngoài	1604490542	1609771212	5280670	False	None	False	8	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	27120000000	-1	27120000000	-1	27120000000	0	None	0	1	0	False	False	5	0	0	0
576	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1607674977	1609771212	2096235	False	50%	False	32	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	35650000000	71300000000	35650000000	71300000000	35650000000	71300000000	None	0	0	0	False	False	4	0	0	0
577	Set Đồ 2 Món Thời Trang Nam Lịch Lãm	Nước ngoài	1604486422	1609771212	5284790	False	35%	False	40	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	44100000000	67420000000	44100000000	67420000000	44100000000	67420000000	None	0	0	0	False	False	9	0	0	0
578	Áo Khoác Giữ Ấm Thời Trang Nam	Nước ngoài	1604416968	1609771212	5354244	False	49%	False	48	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	34020000000	67060000000	39650000000	78330000000	34020000000	67060000000	None	0	0	0	False	False	9	0	0	0
579	Áo hoodie dài tay họa tiết hoa thời trang nam	Nước ngoài	1600853620	1609771212	8917592	False	50%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	31630000000	62930000000	31630000000	62930000000	31630000000	62930000000	None	0	0	0	False	False	9	0	0	0
580	Áo Khoác Da Đệm Bông Giữ Ấm Thời Trang Nam	Nước ngoài	1608782919	1609771212	988293	False	None	False	14	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	92763900000	-1	92763900000	-1	92763900000	0	None	0	0	0	False	True	4	0	0	0
581	Áo khoác nỉ cao cấp nam , áo khoác tròng cổ loại nhất thời trang nam mẫu MS5964	TP. Hồ Chí Minh	1601280055	1609771212	8491157	True	33%	False	3	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	12000000000	18000000000	12000000000	18000000000	12000000000	18000000000	None	0	4	0	False	False	5	0	0	0
582	Áo Khoác Ghi Lê Nhiều Túi Thời Trang Nam	Nước ngoài	1599306237	1609771212	10464975	False	26%	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	34630000000	46530000000	34630000000	46530000000	34630000000	46530000000	None	0	0	0	False	False	7	0	0	0
583	Áo Hoodie Thời Trang Nam Hiệu Dachshund 2018	Nước ngoài	1598544436	1609771212	11226776	False	50%	False	7	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	30700000000	61090000000	30700000000	61090000000	30700000000	61090000000	None	0	0	0	False	False	6	0	0	0
584	Áo Khoác Phao Dày Dặn Giữ Ấm Thời Trang Nam	Nước ngoài	1608214224	1609771212	1556988	False	None	False	18	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	94454500000	-1	94454500000	-1	94454500000	0	None	0	0	0	False	True	9	0	0	0
585	Áo Khoác Tay Dài Kẻ Sọc Trẻ Trung Thời Trang Nam	Nước ngoài	1599482713	1609771212	10288499	False	None	False	24	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	26660000000	-1	26660000000	-1	26660000000	0	None	0	0	0	False	False	5	0	0	0
586	Áo Khoác Thời Trang Nam	Nước ngoài	1598443688	1609771212	11327524	False	5%	False	10	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	16790000000	17720000000	16790000000	17720000000	16790000000	17720000000	None	0	0	0	False	False	9	0	0	0
587	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1598544353	1609771212	11226859	False	50%	False	7	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	30700000000	61090000000	30700000000	61090000000	30700000000	61090000000	None	0	0	0	False	False	6	0	0	0
588	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1597658259	1609771212	12112953	False	29%	False	0	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	11690000000	16200000000	12600000000	17300000000	11690000000	16200000000	None	0	0	0	False	True	9	0	0	0
589	Áo khoác jean nam in hình Bowie A thời trang nam 2020	Bình Dương	1594089108	1609771212	15682104	False	13%	False	3	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	23500000000	27060000000	23500000000	27060000000	23500000000	27060000000	None	0	0	0	False	False	9	0	0	0
590	áo hoodie Mobile Legends in hình đẹp ⚡ FREESHIP ⚡Áo Game đẹp giá rẻ thời trang nam	Hà Nội	1606187802	1609771212	3583410	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	17910000000	-1	17910000000	-1	17910000000	0	None	0	0	0	False	False	1	0	0	0
591	Sẵn hàng - [Thời trang nam 2020] ÁO GIÓ CHỐNG NƯỚC 2 LỚP LÓT LƯỚI TRÁNG GƯƠNG [HOT] - Acx23 . -Re111 🌺	Hà Nội	1608813553	1609771212	957659	False	45%	False	16	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	27754400000	50462500000	27754400000	50462500000	27754400000	50462500000	None	0	0	0	False	False	6	0	0	0
592	Hàng Mới - Sẵn hàng - [Thời trang nam 2020] ÁO GIÓ CHỐNG NƯỚC 2 LỚP LÓT LƯỚI TRÁNG GƯƠNG [HOT] - Acx23 . HD3	Hà Nội	1608529684	1609771212	1241528	False	None	False	16	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	47939200000	-1	47939200000	-1	47939200000	0	None	0	0	0	False	False	6	0	0	0
593	Áo Khoác Phao Cổ Đứng Giữ Ấm Thời Trang Nam 2020	Nước ngoài	1608787471	1609771212	983741	False	None	False	35	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	95999500000	-1	95999500000	-1	95999500000	0	None	0	0	0	False	False	9	0	0	0
594	Áo Khoác Thời Trang Nam Có Dây Kéo	Nước ngoài	1592129841	1609771212	17641371	False	None	False	15	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	31540000000	-1	31540000000	-1	31540000000	0	None	0	0	0	False	False	9	0	0	0
595	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1596960270	1609771212	12810942	False	50%	False	24	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	20000000000	40000000000	20000000000	40000000000	20000000000	40000000000	None	0	0	0	False	False	9	0	0	0
596	Áo Khoác Denim Thời Trang Nam	Nước ngoài	1586854025	1609771212	22917187	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	66600000000	-1	66600000000	-1	66600000000	0	None	0	0	0	False	False	8	0	0	0
597	🔥HOT🔥 Mẫu áo Hoodie Law One Piece in hình đẹp ⚡ FREESHIP ⚡Áo Anime đẹp giá rẻ thời trang nam	Hà Nội	1587737103	1609771212	22034109	False	None	False	1	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	20900000000	-1	20900000000	-1	20900000000	0	None	0	0	0	False	False	1	0	0	0
598	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1586775793	1609771212	22995419	False	None	False	18	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	15500000000	-1	15500000000	-1	15500000000	0	None	0	0	0	False	False	9	0	0	0
599	Áo khoác gió, áo khoác dù nam 2 lớp in hình tiếng nhật thời trang nam 2020	Bình Dương	1594089107	1609771212	15682105	False	39%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	4500000000	7425000000	16500000000	25245000000	4500000000	7425000000	None	0	1	0	False	False	6	0	0	0
600	Áo Khoác Jeans Denim Thời Trang Nam	Nước ngoài	1586775645	1609771212	22995567	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	45500000000	-1	45500000000	-1	45500000000	0	None	0	0	0	False	False	8	0	0	0
601	Xả hàng] Sẵn Hàng - [Thời trang nam 2020] ÁO GIÓ 2 LỚP LÓT LƯỚI [HOT] -Az12 . - Sẵn Hàng *	Hà Nội	1608459402	1609771212	1311810	False	None	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	54484000000	-1	54484000000	-1	54484000000	0	None	0	0	0	False	False	1	0	0	0
602	𝙎𝙞𝙚̂𝙪 𝙎𝙖𝙡𝙚 Áo Khoác Nỉ Nam Chần Lông  Phong Cách Hàn Quốc Thời Trang Nam VICERO	TP. Hồ Chí Minh	1608416030	1609771212	1355182	False	None	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	26901000000	-1	26901000000	-1	26901000000	0	None	0	0	0	False	False	9	0	0	0
603	Áo Khoác Thời Trang Nam Chất Liệu Vải Denim	Nước ngoài	1578572305	1609771212	31198907	False	20%	False	0	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	27920000000	34900000000	28640000000	35800000000	27920000000	34900000000	None	0	1	0	False	True	7	0	0	0
604	Áo Khoác Đệm Bông Giữ Ấm Thời Trang Nam Trung Niên	Nước ngoài	1608200100	1609771212	1571112	False	None	False	20	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	81811000000	-1	81811000000	-1	81811000000	0	None	0	1	0	False	True	9	0	0	0
605	Áo khoác nam (HỖ TRỢ ĐỔI SIZE) dù 2 trong 1 chống thấm tiện lợi - Thời trang nam SIIBE	TP. Hồ Chí Minh	1591258783	1609771212	18512429	False	50%	False	9	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	17900000000	35800000000	17900000000	35800000000	17900000000	35800000000	None	379	0	0	False	True	7	0	0	0
606	Áo Khoác Đệm Bông Giữ Ấm Thời Trang Nam Trung Niên	Nước ngoài	1608804794	1609771212	966418	False	None	False	28	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	98241400000	-1	98241400000	-1	98241400000	0	None	0	1	0	False	False	9	0	0	0
607	Áo Khoác Da Pu Trẻ Trung Thời Trang Nam	Nước ngoài	1605769905	1609771212	4001307	False	20%	False	24	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	78220000000	97950000000	78220000000	97950000000	78220000000	97950000000	None	0	0	0	False	False	9	0	0	0
608	Áo gió lót nỉ  2 lớp thời trang nam cao cấp Phom 40-75kg One shop LK8	Nam Định	1608651553	1609771212	1119659	False	None	False	6	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	32890000000	-1	32890000000	-1	32890000000	0	None	0	0	0	False	False	1	0	0	0
609	Áo Khoác Da Pu Thời Trang Nam 2020	Nước ngoài	1608784104	1609771212	987108	False	None	False	18	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	77921700000	-1	77921700000	-1	77921700000	0	None	0	0	0	False	False	9	0	0	0
610	Xả [HÀNG MỚI VỀ] _ Áo gió 2 lớp thời trang nam AG02, phom 45-80kg - Acx23 Hot	Hải Dương	1608802363	1609771212	968849	False	None	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	24822100000	-1	24822100000	-1	24822100000	0	None	0	0	0	False	False	7	0	0	0
611	Thời Trang Nam, áo khoác jeans in chữ, RL1460	TP. Hồ Chí Minh	1576141463	1609771212	33629749	False	None	False	1	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	41000000000	-1	41000000000	-1	41000000000	0	None	0	0	0	False	False	3	0	0	0
612	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1605152367	1609771212	4618845	False	13%	False	36	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	19808100000	22767900000	19808100000	22767900000	19808100000	22767900000	None	0	15	0	False	False	9	0	0	0
613	🔥HOT🔥 áo khoác Hacker in hình đẹp ⚡ FREESHIP ⚡Áo Game đẹp giá rẻ thời trang nam	Hà Nội	1606035515	1609771212	3735697	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	17910000000	-1	17910000000	-1	17910000000	0	None	0	6	0	False	False	1	0	0	0
614	Áo Khoác Bóng Chày Có Nón Thời Trang Nam	Nước ngoài	1603118224	1609771212	6652988	False	10%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	36820000000	41020000000	36820000000	41020000000	36820000000	41020000000	None	0	0	0	False	False	9	0	0	0
615	Áo Khoác Phao Không Tay Thời Trang Nam	Nước ngoài	1607156784	1609771212	2614428	False	50%	False	14	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	38067400000	76134800000	38067400000	76134800000	38067400000	76134800000	None	0	0	0	False	False	9	0	0	0
616	Xả hàng] Sẵn hàng - [HÀNG MỚI VỀ] _ Áo gió 2 lớp thời trang nam AG02, phom 45-80kg - Acx23 . - Sẵn Hàng :	Ninh Bình	1608907458	1609771212	863754	False	None	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	22613400000	-1	22613400000	-1	22613400000	0	None	0	0	0	False	False	6	0	0	0
617	Áo Khoác Phao Không Tay Thời Trang Nam	Nước ngoài	1601207534	1609771212	8563678	False	25%	False	15	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	72820000000	96610000000	72820000000	96610000000	72820000000	96610000000	None	0	0	0	False	False	9	0	0	0
618	Áo Khoác Bóng Chày Thời Trang Nam	Nước ngoài	1601110434	1609771212	8660778	False	None	False	48	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	45890000000	-1	55330000000	-1	45890000000	0	None	0	0	0	False	False	7	0	0	0
619	Áo Khoác Dù Nam , Áo Khoác Thời Trang Nam Mẫu Mới 2020	Hà Nội	1602382834	1609771212	7388378	False	None	False	8	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	31900000000	-1	31900000000	-1	31900000000	0	None	0	0	0	False	False	2	0	0	0
620	-HÀNG NHẬP KHẨU Áo bò, Áo khoác jean nam in hình chữ thập  thời trang nam 2020 - màu đen  Liên hệ mua hàng 084.209.1989	Hà Nội	1600938136	1609771212	8833076	False	None	False	3	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	74900000000	-1	74900000000	-1	74900000000	0	None	0	19	0	False	False	7	0	0	0
621	Áo Len Cổ Tròn Dài Tay Sọc Ngang Thời Trang Nam	Nước ngoài	1601831535	1609771212	7939677	False	28%	False	24	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	21450000000	29740000000	21450000000	29740000000	21450000000	29740000000	None	0	0	0	False	False	9	0	0	0
622	Áo Khoác Da Khóa Kéo Thời Trang Nam	Nước ngoài	1600762509	1609771212	9008703	False	32%	False	18	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	53295600000	78376000000	53295600000	78376000000	53295600000	78376000000	None	0	0	0	False	False	9	0	0	0
623	-HÀNG NHẬP KHẨU Áo khoác jean nam in hình Bowie A thời trang nam - màu đen 2020 Liên hệ mua hàng 084.209.1989	Hà Nội	1600935745	1609771212	8835467	False	None	False	3	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	67600000000	-1	67600000000	-1	67600000000	0	None	0	0	0	False	False	9	0	0	0
624	Áo Khoác Phao Lót Bông Giữ Ấm Thời Trang Nam	Nước ngoài	1608782960	1609771212	988252	False	None	False	36	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	85817800000	-1	85817800000	-1	85817800000	0	None	0	0	0	False	True	9	0	0	0
625	Áo Hoodies Có Nón Dài Tay In Hình 3d Thời Trang Nam	Nước ngoài	1600096996	1609771212	9674216	False	39%	False	36	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	34230000000	56080000000	34230000000	56080000000	34230000000	56080000000	None	0	0	0	False	False	5	0	0	0
626	[XẢ KHO GIÁ HUỶ DIỆT] _ Áo gió cao cấp trong lót lưới thời trang nam One 4, phom 50-75kg -Re111 🌺	Hà Nội	1608813654	1609771212	957558	False	45%	False	8	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	13156100000	23920100000	13156100000	23920100000	13156100000	23920100000	None	0	0	0	False	False	8	0	0	0
627	Áo Khoác Phao Không Tay Thời Trang Nam	Nước ngoài	1597198208	1609771212	12573004	False	None	False	18	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	80690000000	-1	80690000000	-1	80690000000	0	None	0	0	0	False	False	9	0	0	0
628	Áo Hoodie Thời Trang Nam Với 6 Màu Tùy Chọn	Nước ngoài	1595425845	1609771212	14345367	False	44%	False	15	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	8800000000	15690000000	8800000000	15690000000	8800000000	15690000000	None	0	0	0	False	False	9	0	0	0
629	Áo khoác dáng rộng thời trang nam phong cách Hàn Quốc	Nước ngoài	1588080589	1609771212	21690623	False	46%	False	28	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	23210000000	42640000000	23210000000	42640000000	23210000000	42640000000	None	0	0	0	False	False	9	0	0	0
630	Áo Khoác Cổ Đứng Thời Trang Nam	Nước ngoài	1572282023	1609771212	37489189	False	None	False	20	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	73410000000	-1	73410000000	-1	73410000000	0	None	0	0	0	False	True	5	0	0	0
631	ULTIMATE Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1599294318	1609771212	10476894	False	50%	False	24	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	21750000000	43500000000	21750000000	43500000000	21750000000	43500000000	None	0	0	0	False	False	9	0	0	0
632	Áo Sơ Mi Dài Tay Thời Trang Nam Cỡ S-3Xl	Nước ngoài	1608795196	1609771212	976016	True	50%	False	6	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	15600000000	31200000000	15600000000	31200000000	15600000000	31200000000	None	0	5	0	False	False	9	0	0	0
633	[XẢ KHO GIÁ HUỶ DIỆT] _ Áo gió cao cấp trong lót lưới thời trang nam One 4, phom 50-75kg Hot	Hải Dương	1608801337	1609771212	969875	False	None	False	8	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	24814600000	-1	24814600000	-1	24814600000	0	None	0	0	0	False	False	6	0	0	0
634	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1578299791	1609771212	31471421	False	30%	False	0	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	13160000000	18800000000	13650000000	19500000000	13160000000	18800000000	None	0	0	0	False	True	9	0	0	0
635	[DA LỘN CAO CẤP] Áo Khoác Da Lộn Nam Biker Basic thời trang nam CEFFYLO	Hà Nội	1608710429	1609771212	1060783	False	35%	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	55250000000	85000000000	55250000000	85000000000	55250000000	85000000000	None	0	4	0	False	False	9	0	0	0
636	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1607934817	1609771212	1836395	False	None	False	16	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	23900000000	-1	23900000000	-1	23900000000	0	None	0	0	0	False	False	8	0	0	0
637	Áo Hoodies Có Nón Dài Tay + Quần Dài Thời Trang Nam	Nước ngoài	1607934216	1609771212	1836996	False	None	False	50	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	16500000000	-1	16500000000	-1	16500000000	0	None	0	0	0	False	False	9	0	0	0
638	Áo Khoác Phao Không Tay Thời Trang Nam	Nước ngoài	1607471192	1609771212	2300020	False	None	False	48	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	29892200000	-1	49535700000	-1	29892200000	0	None	0	0	0	False	False	9	0	0	0
639	áo hoodie Mobile Legends in hình đẹp ⚡ FREESHIP ⚡Áo Game đẹp giá rẻ thời trang nam /uy tin chất lượng	Hà Nội	1607073958	1609771212	2697254	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	20795500000	-1	20795500000	-1	20795500000	0	None	0	0	0	False	False	1	0	0	0
640	Áo Khoác Jean Thời Trang Nam 2019	Nước ngoài	1599566722	1609771212	10204490	False	36%	False	35	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	43050000000	67440000000	59250000000	92360000000	43050000000	67440000000	None	0	0	0	False	False	5	0	0	0
641	Áo Sweater Chui Đầu Thời Trang Nam Trẻ Trung Cá Tính	Nước ngoài	1599399030	1609771212	10372182	False	None	False	20	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	20630000000	-1	20630000000	-1	20630000000	0	None	0	0	0	False	False	8	0	0	0
642	Áo Khoác Dù Chống Nước Thời Trang Nam	Nước ngoài	1599189524	1609771212	10581688	False	50%	False	30	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	36600000000	72840000000	36600000000	72840000000	36600000000	72840000000	None	0	0	0	False	False	6	0	0	0
643	áo PUBG in hình đẹp ⚡ FREESHIP ⚡Áo hoodie in hình PUBG đẹp giá rẻ thời trang nam	Hà Nội	1606197469	1609771212	3573743	False	None	False	1	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	22466000000	-1	22466000000	-1	22466000000	0	None	0	0	0	False	False	1	0	0	0
644	Áo Hoodies Có Nón Dài Tay In Chữ Thời Trang Nam	Nước ngoài	1595261309	1609771212	14509903	False	33%	False	20	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	29380000000	43760000000	29380000000	43760000000	29380000000	43760000000	None	0	0	0	False	False	6	0	0	0
645	Áo Khoác Sơ Mi Sọc Ca Rô Dài Tay Cổ Bẻ Thời Trang Nam	Nước ngoài	1608517215	1609771212	1253997	False	50%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	31002400000	62004800000	31002400000	62004800000	31002400000	62004800000	None	0	1	0	False	False	9	0	0	0
646	ÁO KHOÁC THỜI TRANG NAM SIÊU ĐẸP KẾT HỢP GĂNG TAY FAIL TAIL CÁ TÍNH	Hà Nội	1577371666	1609771212	32399546	False	13%	False	16	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	34800000000	40000000000	34800000000	40000000000	34800000000	40000000000	None	0	0	0	False	True	9	0	0	0
