name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Ví nam chất đẹp hàng hiệu thời trang cao cấp Bóp da PU phong cách trẻ sành điệu nam tính nhập khẩu chính hãng GC-cK93658	Hà Nội	1552903744	1609994498	57090754	True	48%	False	3	False	4.830508	317	26	4	2	5	None	None	1300000000	2500000000	5490000000	10500000000	1300000000	2500000000	None	70382	4097	354	False	True	9	1	902
Thời trang năm 2019 Ví da dài ngắn Hoa xanh than giá 99k &129k	Hà Nội	1555744529	1609994498	54249969	False	1%	False	4	False	4.758974	171	10	9	1	4	None	None	9801000000	9900000000	11781000000	11900000000	9801000000	9900000000	None	26880	919	195	False	False	9	0	523
Balo Đeo Vai Thể Thao CAMEL 50L Chất Lượng Cao Cho Nam Và Nữ Hoạt Động Ngoài Trời	Nước ngoài	1596606367	1609994498	13388131	False	24%	False	4	False	5.0	2	0	0	0	0	None	None	64300000000	84900000000	64300000000	84900000000	64300000000	84900000000	None	4	186	2	False	True	9	0	3
Ví Nam Da Bò 4U Dáng Đứng Thời Trang FB241	TP. Hồ Chí Minh	1592297410	1609994498	17697088	False	13%	False	2	True	4.909091	154	8	2	1	0	None	None	16500000000	19000000000	16500000000	19000000000	16500000000	19000000000	None	71	2251	165	False	True	9	1	723
Balo Nam Đi Học Sinh Viên Di Du Lịch Cực Đẹp Thời Trang Chất Nỉ Cao Cấp Đựng Được Laptop Dáng Thể Thao Nam Giá Tốt	Nam Định	1600610074	1609994498	9384424	False	48%	False	3	False	4.8	4	1	0	0	0	None	None	24900000000	47800000000	24900000000	47800000000	24900000000	47800000000	None	109	149	5	False	False	9	1	6
Ví Nam Da Bò 4U Thời Trang FA202	TP. Hồ Chí Minh	1541737598	1609994498	68256900	False	13%	False	2	True	4.921875	119	8	1	0	0	None	None	17000000000	19500000000	17000000000	19500000000	17000000000	19500000000	None	74	1619	128	False	True	9	0	1008
Ví bóp nam Minh Tâm da bò 100% thời trang MTC919T , đen hoặc nâu	TP. Hồ Chí Minh	1537334757	1609994498	72659741	False	46%	False	2	True	4.707865	72	12	1	4	0	None	None	13900000000	25900000000	13900000000	25900000000	13900000000	25900000000	None	63	1077	89	False	True	9	1	165
Túi Đeo Chéo Thời Trang Nam 5 Màu Phong Cách (T_07)	Hà Nội	1554259484	1609994498	55735014	True	29%	False	5	False	4.907419	1524	77	20	6	4	None	None	9900000000	14000000000	9900000000	14000000000	9900000000	14000000000	None	639	1659	1630	False	True	9	1	3677
Ví nam dài cầm tay  PARICO VD014 cao cấp thanh lịch trang nhã	Hà Nội	1534816985	1609994498	75177513	False	45%	False	4	False	4.820225	79	6	3	0	1	None	None	19900000000	35900000000	19900000000	35900000000	19900000000	35900000000	None	4753	2988	89	False	True	9	1	344
Balo thời trang nam lv388150.	TP. Hồ Chí Minh	1586588642	1609994498	23405856	False	None	False	2	False	0.0	0	0	0	0	0	None	None	135000000000	-1	135000000000	-1	135000000000	0	None	36	63	0	False	False	9	0	0
[Freeship-Hàng Chuẩn] BALO DA NAM⚡HÀNG MỚI⚡BALO THỜI TRANG NAM DA PU CAO CẤP⚡	Hà Nội	1605804575	1609994498	4189923	False	None	False	1	False	0.0	0	0	0	0	0	None	None	79000000000	-1	79000000000	-1	79000000000	0	None	642	553	0	False	False	9	0	0
[CÓ VIDEO - ẢNH THẬT] Túi Đeo Chéo Chống Nước Đa Năng Thời Trang Nam 3950	Bắc Ninh	1593491059	1609994498	16503439	False	None	False	1	False	0.0	0	0	0	0	0	None	None	19900000000	-1	19900000000	-1	19900000000	0	None	0	3	0	False	False	8	1	0
Thời trang nam - Ví Da Nam Đứng Pagini Da Saffiano - Thiết Kế Nhỏ Gọn - TQVSTORE	Hà Nội	1608795927	1609994498	1198571	False	None	False	2	False	0.0	0	0	0	0	0	None	None	30212000000	-1	30212000000	-1	30212000000	0	None	0	3	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam BARNOROO (new). Túi Đeo Chéo. Túi Đựng Ipad. Giỏ đeo chéo nam	Hà Nội	1550586461	1609994498	59408037	False	49%	False	2	False	0.0	0	0	0	0	0	None	None	28000000000	55000000000	28000000000	55000000000	28000000000	55000000000	None	776	33	0	False	False	9	0	2
[HOT]Cặp văn phòng Nam, cặp da PU đeo vai thời trang Nam mẫu mới nhất	Hà Nội	1600395558	1609994498	9598940	True	28%	False	1	False	5.0	1	0	0	0	0	None	None	28900000000	39900000000	28900000000	39900000000	28900000000	39900000000	None	0	76	1	True	False	9	0	1
Balo Bubg Thời Trang Nam Vải Dù Chống Nước Cao Cấp	Hà Nội	1563526892	1609994498	46467606	False	None	False	2	False	0.0	0	0	0	0	0	None	None	15000000000	-1	15000000000	-1	15000000000	0	None	86	35	0	False	True	6	0	2
Balo thời trang nam 021	Hà Nội	1607674242	1609994498	2320256	False	None	False	2	False	0.0	0	0	0	0	0	None	None	32000000000	-1	32000000000	-1	32000000000	0	None	1	15	0	False	False	6	0	0
Cặp đeo chéo da thời trang nam	Hà Nội	1558586661	1609994498	51407837	False	None	False	1	False	0.0	0	0	0	0	0	None	None	64900000000	-1	64900000000	-1	64900000000	0	None	5292	10	0	False	True	6	0	2
💖MỚI VỀ💖BALO DA NAM⚡HÀNG MỚI⚡BALO THỜI TRANG NAM DA PU CAO CẤP⚡	Hà Nội	1597587142	1609994498	12407356	True	28%	False	2	False	5.0	1	0	0	0	0	None	None	20900000000	28900000000	20900000000	28900000000	20900000000	28900000000	None	2	94	1	False	False	7	0	2
💖KHAI TRƯƠNG 💖 Balo Sport thời trang nam Style Hàn Quốc 💖 Hot trend 2021 💖 BLN-010💖 Bảo hành 3 tháng💖	TP. Hồ Chí Minh	1608960898	1609994498	1033600	False	22%	False	3	False	5.0	1	0	0	0	0	None	None	18800000000	24000000000	18800000000	24000000000	18800000000	24000000000	None	0	5	1	False	False	9	0	1
Ví Đựng Thẻ Chất Liệu Kim Loại Thời Trang Nam	Nước ngoài	1603085914	1609994498	6908584	False	50%	False	1	False	0.0	0	0	0	0	0	None	None	36920000000	73470000000	36920000000	73470000000	36920000000	73470000000	None	1	0	0	False	False	9	0	0
Balo thời trang nam 016	Hà Nội	1607405576	1609994498	2588922	False	None	False	1	False	0.0	0	0	0	0	0	None	None	32000000000	-1	32000000000	-1	32000000000	0	None	1	22	0	False	False	5	1	0
Balo thời trang nam ❣️freship❣️ balo gucci	Hà Nội	1609470881	1609994498	523617	False	None	False	6	False	0.0	0	0	0	0	0	None	None	15890000000	-1	15890000000	-1	15890000000	0	None	1	11	0	False	False	9	1	0
Túi Đeo Hông Trong Suốt Thời Trang Nam	Nước ngoài	1600399474	1609994498	9595024	False	None	False	6	False	0.0	0	0	0	0	0	None	None	11860000000	-1	11860000000	-1	11860000000	0	None	0	9	0	False	False	9	0	0
Balo Thời Trang Nam Chống Nước Cao Cấp Poso PS652 Balo Đựng Được Laptop 15.6 Inch	Hà Nội	1608525763	1609994498	1468735	True	26%	False	3	False	0.0	0	0	0	0	0	None	None	33900000000	45900000000	33900000000	45900000000	33900000000	45900000000	None	338	24	0	False	False	9	1	0
Túi Đeo Chéo Thời Trang Nam Chất Da - KH_02	TP. Hồ Chí Minh	1602070462	1609994498	7924036	False	50%	False	2	False	0.0	0	0	0	0	0	None	None	18000000000	36000000000	18000000000	36000000000	18000000000	36000000000	None	0	0	0	False	False	9	0	0
Túi đeo hông giả da 2 ngăn thời trang nam	Nước ngoài	1541850304	1609994498	68144194	False	45%	False	2	False	5.0	1	0	0	0	0	None	None	3410000000	6200000000	3410000000	6200000000	3410000000	6200000000	None	1	0	1	False	False	5	0	2
Balo thời trang nam 017	Hà Nội	1607405686	1609994498	2588812	False	None	False	1	False	0.0	0	0	0	0	0	None	None	32000000000	-1	32000000000	-1	32000000000	0	None	2	17	0	False	False	3	1	0
Thời trang nam vải nylon ngắn ba lần kẻ caro ví dây kéo đổi thẻ bit sinh viên vải thể thao thủy triều	Nước ngoài	1608132800	1609994498	1861698	False	None	False	5	False	0.0	0	0	0	0	0	None	None	17631300000	-1	17631300000	-1	17631300000	0	None	1	14	0	False	False	9	0	0
Ví da bò dáng ngắn sang trọng thời trang nam	Nước ngoài	1588837782	1609994498	21156716	False	44%	False	2	False	0.0	0	0	0	0	0	None	None	38000000000	68000000000	38000000000	68000000000	38000000000	68000000000	None	5	91	0	False	False	9	0	2
Túi đeo chéo làm từ vải canvas sức chứa lớn phong cách ulzzang Hàn Quốc thời trang nam	Nước ngoài	1585043983	1609994498	24950515	True	23%	False	3	False	5.0	2	0	0	0	0	None	None	21709700000	28194400000	21709700000	28194400000	21709700000	28194400000	None	29	388	2	False	False	9	1	8
Balo thời trang nam 013	Hà Nội	1606996760	1609994498	2997738	False	None	False	1	False	0.0	0	0	0	0	0	None	None	40000000000	-1	40000000000	-1	40000000000	0	None	1	15	0	False	False	8	1	0
Ví nam da bò, bóp ví nam mini mẫu ngang da thật handmade - Phố Thời Trang Nam VN1936	TP. Hồ Chí Minh	1546708094	1609994498	63286404	False	None	False	1	False	5.0	2	0	0	0	0	None	None	27500000000	-1	27500000000	-1	27500000000	0	None	0	150	2	False	True	6	0	3
BALO DA NAM - Balo thời trang nam	TP. Hồ Chí Minh	1574678540	1609994498	35315958	False	None	False	1	False	0.0	0	0	0	0	0	None	None	45000000000	-1	45000000000	-1	45000000000	0	None	0	64	0	False	False	2	0	1
Túi Đeo Chéo Thời Trang Nam Năng Động	Nước ngoài	1590658685	1609994498	19335813	False	30%	False	3	False	5.0	1	0	0	0	0	None	None	32466000000	46380000000	32466000000	46380000000	32466000000	46380000000	None	0	25	1	False	False	9	0	2
Cặp đeo chéo thời trang nam Tactical 511 Delivery Lima size lớn	TP. Hồ Chí Minh	1581849593	1609994498	28144905	False	10%	False	3	False	4.8	4	1	0	0	0	None	None	61200000000	68000000000	61200000000	68000000000	61200000000	68000000000	None	20	124	5	False	True	8	0	12
Túi đeo chéo cao cấp thời trang nam (EP22), có ngăn chống sốc iPad	Hà Nội	1590980618	1609994498	19013880	True	30%	False	1	False	0.0	0	0	0	0	0	None	None	29900000000	43000000000	29900000000	43000000000	29900000000	43000000000	None	42	111	0	False	False	9	0	0
Túi Đeo Chéo Nam Messenger Thời Trang Nam Túi Đứng Đeo Vai TD52	Hà Nội	1598850975	1609994498	11143523	True	42%	False	1	False	5.0	2	0	0	0	0	None	None	14900000000	25500000000	14900000000	25500000000	14900000000	25500000000	None	1432	181	2	False	False	9	0	12
Túi đeo chéo Champion thời trang nam	Nước ngoài	1556706187	1609994498	53288311	False	None	False	5	False	0.0	0	0	0	0	0	None	None	27300000000	-1	27300000000	-1	27300000000	0	None	6	9	0	False	False	8	0	1
[SALE] Túi đeo chéo mini thời trang nam- Túi đeo vải dù chống nước KABE11	Hà Nội	1582278871	1609994498	27715627	False	43%	False	1	False	3.666667	2	0	0	0	1	None	None	16900000000	29900000000	16900000000	29900000000	16900000000	29900000000	None	1014	35	3	False	True	9	1	7
[Thời Trang Nam] Ví Da Nam CEFIRO Dáng Ngang Da Bò Thật - Bảo Hành 12 Tháng	Vĩnh Phúc	1584787180	1609994498	25207318	False	45%	False	2	False	5.0	1	0	0	0	0	None	None	21900000000	39900000000	21900000000	39900000000	21900000000	39900000000	None	620	4	1	False	False	9	1	3
Balo thời trang nam ❣️freship❣️ balo gucci	Hà Nội	1603177612	1609994498	6816886	False	None	False	6	False	0.0	0	0	0	0	0	None	None	15940000000	-1	15940000000	-1	15940000000	0	None	1	26	0	False	False	9	0	0
Túi đựng điện thoại bằng da đeo thắt lưng thời trang nam	Nước ngoài	1588254240	1609994498	21740258	False	42%	False	1	False	0.0	0	0	0	0	0	None	None	31460000000	54690000000	31460000000	54690000000	31460000000	54690000000	None	0	5	0	False	False	9	0	0
Combo thời trang nam túi đeo chéo Y1 + tai nghe siêu bass + kính chống bụi chống chói và cáp nối sạc tiện lợi	Bình Dương	1589771866	1609994498	20222632	False	38%	False	3	False	5.0	1	0	0	0	0	None	None	10600000000	17000000000	10600000000	17000000000	10600000000	17000000000	None	1	21	1	False	False	9	1	2
Túi đeo chéo thời trang nam Zorrenta T1942	Hà Nội	1575595612	1609994498	34398886	False	None	False	1	False	0.0	0	0	0	0	0	None	None	15000000000	-1	15000000000	-1	15000000000	0	None	0	1	0	False	False	9	0	0
Túi Da Cầm Tay Thời Trang Nam Lịch Lãm	Nước ngoài	1578817531	1609994498	31176967	False	None	False	1	False	0.0	0	0	0	0	0	None	None	21500000000	-1	21500000000	-1	21500000000	0	None	0	13	0	False	False	6	0	0
Túi Đeo Chéo Nam Da Bò thật mã T-05 (size: 23x18x7 cm). Túi đeo thời trang nam.	Hà Nội	1528562984	1609994498	81431514	False	48%	False	1	False	5.0	1	0	0	0	0	None	None	39900000000	76000000000	39900000000	76000000000	39900000000	76000000000	None	3386	2	1	False	True	9	0	3
Túi đeo chéo cực chất thời trang nam	Hà Nội	1588505524	1609994498	21488974	False	38%	False	3	False	0.0	0	0	0	0	0	None	None	9900000000	15900000000	9900000000	15900000000	9900000000	15900000000	None	3028	1	0	False	False	9	0	0
Ví Da Pu Thời Trang Nam	Nước ngoài	1586341460	1609994498	23653038	True	41%	False	5	False	0.0	0	0	0	0	0	None	None	9900000000	16800000000	9900000000	16800000000	9900000000	16800000000	None	2	16	0	False	False	9	0	0
Balo laptop nam nữ vải Canvas chống sốc thời trang Hàn Quốc TC121	Hà Nội	1605344004	1609994498	4650494	True	36%	False	2	False	4.894737	18	0	1	0	0	None	None	10900000000	16900000000	10900000000	16900000000	10900000000	16900000000	None	8	1237	19	True	False	9	0	32
Balo nam nữ thời trang Pado đi học đi làm đựng vừa laptop 15.6in	TP. Hồ Chí Minh	1602732882	1609994498	7261616	False	38%	False	3	False	4.888889	8	1	0	0	0	None	None	9900000000	15900000000	9900000000	15900000000	9900000000	15900000000	None	37915	14634	9	False	False	7	0	20
Ví nam da bò sáp Mexico Bụi Leather V102 cao cấp	Hà Nội	1583322550	1609994498	26671948	True	30%	False	4	False	4.961538	276	9	1	0	0	None	None	25900000000	37000000000	25900000000	37000000000	25900000000	37000000000	None	179	10108	286	True	True	9	1	910
Ví da nam VARADO  VD026 thời trang phong cách trẻ trung , năng động	Hà Nội	1592645734	1609994498	17348764	False	None	False	1	True	4.6	4	0	1	0	0	None	None	45000000000	-1	45000000000	-1	45000000000	0	None	1009	329	5	False	True	6	1	42
Bóp Ví Nam Da Sần Sang Trọng thời trang phong cách trẻ trung - VB15	Hà Nội	1550029919	1609994498	59964579	True	50%	False	2	False	4.811111	85	0	1	1	3	None	None	3900000000	7800000000	3900000000	7800000000	3900000000	7800000000	None	24	65	90	False	True	9	1	275
VÍ DA CẦM TAY NAM CAO CẤP THỜI TRANG VARADO VD014	Hà Nội	1541581254	1609994498	68413244	False	23%	False	4	True	4.888889	41	3	1	0	0	None	None	19900000000	25900000000	19900000000	25900000000	19900000000	25900000000	None	4761	2526	45	False	True	8	1	190
Balo laptop chống sốc nam nữ thời trang hàn quốc chất vải cao cấp thiết kế chắc chắn nhiều ngăn tiện lợi đi làm đi học	Hà Nội	1589622544	1609994498	20371954	True	50%	False	7	False	4.789474	16	2	1	0	0	None	None	15000000000	30000000000	15912500000	30000000000	15000000000	30000000000	None	24	273	19	True	True	9	1	49
[HOT] Bóp Da Nam CEFIRO 2021 Thiết Kế Thời Trang - Da Thật (Full Hộp + BH 12 Tháng)	Hà Nội	1606968522	1609994498	3025976	True	49%	False	5	False	5.0	1	0	0	0	0	None	None	15900000000	31000000000	15900000000	31000000000	15900000000	31000000000	None	25	170	1	True	False	9	0	11
Ví da nam chất đẹp hàng hiệu thời trang cao cấp da PU phong cách trẻ sành điệu nam tính nhập khẩu chính hãng GC-cK936589	Hà Nội	1541140421	1609994498	68854077	False	50%	False	7	False	4.785714	73	6	3	3	0	None	None	1200000000	2400000000	5500000000	10500000000	1200000000	2400000000	None	79919	2394	85	False	True	9	1	204
Balo laptop thời trang Sman Exteam 15.6 inch, 3 ngăn, vải Polyester chống thấm nước cao cấp	Hà Nội	1588843845	1609994498	21150653	True	39%	False	3	False	4.928571	13	1	0	0	0	None	None	28500000000	46800000000	28500000000	46800000000	28500000000	46800000000	None	54	252	14	True	True	9	1	27
Ví da nam Chakovet da bò dáng đứng thời trang nam cao cấp Sang trọng lịch lãm, ĐEN - CKV825	Hà Nội	1597509119	1609994498	12485379	False	44%	False	1	False	0.0	0	0	0	0	0	None	None	17900000000	32000000000	17900000000	32000000000	17900000000	32000000000	None	3512	1278	0	False	False	9	0	0
OZUKO Thời trang Nam Mới Túi đeo ngực Đa chức năng Chống trộm Túi đeo ngực Nam Túi đeo chéo không thấm nước Túi USB dành cho Nam giới	Nước ngoài	1604471760	1609994498	5522738	True	50%	False	9	False	0.0	0	0	0	0	0	None	None	39900000000	79800000000	39900000000	79800000000	39900000000	79800000000	None	2	38	0	False	False	9	1	0
Balo laptop công nghệ phong cách game thủ, balo thời trang nam phối da chống nước	Hà Nội	1601975720	1609994498	8018778	False	40%	False	3	False	0.0	0	0	0	0	0	None	None	29900000000	50000000000	29900000000	50000000000	29900000000	50000000000	None	0	21	0	False	True	9	0	2
{Sỉ túi} TÚI ĐEO CHÉO DA THỜI TRANG NAM đeo hong da Street ô vuông sộc
(kèm ảnh thật cuối trang) {bán buôn}	TP. Hồ Chí Minh	1587547382	1609994498	22447116	True	None	False	1	False	0.0	0	0	0	0	0	None	None	8500000000	-1	8500000000	-1	8500000000	0	None	1	27	0	False	False	7	0	0
Balo thời trang nam ❣️freship❣️ balo gucci	Hà Nội	1604763446	1609994498	5231052	False	None	False	6	False	0.0	0	0	0	0	0	None	None	15890000000	-1	15890000000	-1	15890000000	0	None	1	41	0	False	False	9	1	1
Túi Xách Du Lịch Vải Bạt Thời Trang Nam	Nước ngoài	1603099451	1609994498	6895047	False	None	False	6	False	0.0	0	0	0	0	0	None	None	65978700000	-1	65978700000	-1	65978700000	0	None	0	1	0	False	False	9	0	0
Túi đeo chéo nam da pu phong cách trẻ trung năng động cá tính - túi chéo thời trang nam T5	Hà Nội	1604683322	1609994498	5311176	False	36%	False	3	False	0.0	0	0	0	0	0	None	None	8900000000	13900000000	8900000000	13900000000	8900000000	13900000000	None	0	5	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Nhiều Ngăn Thời Trang Nam	Nước ngoài	1594452684	1609994498	15541814	False	49%	False	6	False	0.0	0	0	0	0	0	None	None	38718700000	75919100000	38718700000	75919100000	38718700000	75919100000	None	0	1	0	False	False	6	0	0
Túi Bao Tử Đeo Chéo Thời Trang Nam EtonWeag ET4909 Fiiago Shop	TP. Hồ Chí Minh	1600503985	1609994498	9490513	True	37%	False	1	False	0.0	0	0	0	0	0	None	None	22200000000	35000000000	22200000000	35000000000	22200000000	35000000000	None	2	20	0	False	False	8	0	0
BALO DA NAM CAO CẤP 💎HÀNG MỚI💎 BALO THỜI TRANG NAM DA PU CAO CẤP CHỐNG NƯỚC 💎 FREESHIP	Hà Nội	1592358440	1609994498	17636058	True	50%	False	2	False	0.0	0	0	0	0	0	None	None	29000000000	58000000000	29000000000	58000000000	29000000000	58000000000	None	3	31	0	False	False	9	0	0
🔥HOTTREND🔥BALO DA D8685🔥BALO DA THỜI TRANG NAM ĐI LÀM ĐI HỌC ĐI CHƠI	Hà Nội	1594799832	1609994498	15194666	True	44%	False	2	False	0.0	0	0	0	0	0	None	None	19900000000	35500000000	19900000000	35500000000	19900000000	35500000000	None	1	90	0	False	True	9	1	0
Túi đeo chéo ,đeo ngực -Túi thời trang nam có cổng sạc chất liêu da PU  cao cấp (HÀNG XỊN)	Hà Nội	1605673672	1609994498	4320826	False	None	False	2	False	0.0	0	0	0	0	0	None	None	11900000000	-1	11900000000	-1	11900000000	0	None	0	4	0	False	False	6	1	0
GÍA SỈ Túi đeo chéo vải dù, túi ipad, túi thời trang nam	Hà Nội	1537785769	1609994498	72208729	False	12%	False	1	False	5.0	1	0	0	0	0	None	None	17500000000	19900000000	17500000000	19900000000	17500000000	19900000000	None	20	28	1	False	True	5	1	3
